article_id,group_name,mention_instances,sentence_mentions,active_voice_mentions,passive_voice_mentions,quote_count,quoted_mentions,dehumanizing_count,criminalizing_count,collectivizing_count,erasure_of_civilian_status_count,incitement_displacement_count,incitement_destruction_count,discrediting_journalists_count,censorship_repression_count,victimizing_count,humanizing_count,active_voice_rate,passive_voice_rate,quoted_context_rate,dehumanization_score
2023_11_14_42-journalisten-get-tet,israelis,8,8,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0.625,0.25,0.25,1.0
2023_11_14_42-journalisten-get-tet,palestinian_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.5
2023_11_14_42-journalisten-get-tet,palestinians,10,8,7,0,2,1,0,0,0,0,0,0,0,0,1,0,0.7,0.0,0.1,0.5
2023_11_14_al-schifa-klinik,israelis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_14_bekenntnis-der-union-zu-israel,israelis,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.0,0.0,2.0
2023_11_14_biden-verlangt-von-israel-krankenh-user-zu-sch-tzen,israelis,8,8,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0.375,0.0,0.125,0.0
2023_11_14_biden-verlangt-von-israel-krankenh-user-zu-sch-tzen,palestinians,3,3,2,0,3,1,0,0,0,0,0,0,0,0,0,2,0.6667,0.0,0.3333,-2.0
2023_11_14_das-menschliche-gesicht-verloren,israelis,6,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.1667,0.0
2023_11_14_das-menschliche-gesicht-verloren,palestinians,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0.0,0.0,-4.0
2023_11_14_der-genozid-kehrt-nach-darfur-zur-ck,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_14_die-hilflosigkeit-ist-nicht-zu-beschreiben,israelis,7,7,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4286,0.0,0.1429,-1.0
2023_11_14_die-hilflosigkeit-ist-nicht-zu-beschreiben,palestinians,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.5
2023_11_14_eu-ratspr-sident-versucht-sich-in-schadensbegrenzung,israelis,7,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0.7143,0.0,0.2857,0.0
2023_11_14_eu-ratspr-sident-versucht-sich-in-schadensbegrenzung,palestinians,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.0
2023_11_14_gebrochene-herzen,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_14_gebrochene-herzen,israelis,23,23,11,1,0,2,0,0,0,0,0,0,0,0,0,2,0.4783,0.0435,0.087,-1.5
2023_11_14_gebrochene-herzen,palestinians,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_14_im-angesicht-des-todes,israelis,10,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0
2023_11_14_im-angesicht-des-todes,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2023_11_14_israelische-armee-dringt-in-al-schifa-krankenhaus-ein,israelis,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_14_israelische-armee-dringt-in-al-schifa-krankenhaus-ein,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_14_krankenh-user-in-gaza-kaiserschnitte-ohne-bet-ubung-und-unbehandelte-knochenbr-c,israelis,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2023_11_14_krankenh-user-in-gaza-kaiserschnitte-ohne-bet-ubung-und-unbehandelte-knochenbr-c,palestinians,3,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.6667,0.0
2023_11_14_nachrichten-am-14-november-2023,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5
2023_11_14_nachrichten-am-14-november-2023,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_14_nachrichten-am-14-november-2023,palestinian_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.5
2023_11_14_nachrichten-am-14-november-2023,palestinians,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.5
2023_11_14_naiv-unanst-ndig-granatenm-ig-dumm-kritik-an-thunbergs-auftritt,general_journalists,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.5
2023_11_14_naiv-unanst-ndig-granatenm-ig-dumm-kritik-an-thunbergs-auftritt,israelis,3,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2023_11_14_naiv-unanst-ndig-granatenm-ig-dumm-kritik-an-thunbergs-auftritt,palestinians,10,10,7,0,10,5,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.5,2.0
2023_11_14_nimm-das-gute,general_journalists,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_14_nimm-das-gute,israelis,7,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7143,0.0,0.1429,0.0
2023_11_14_nimm-das-gute,palestinians,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.25,0.0
2023_11_14_polarisiert-bis-in-die-h-rs-le,israelis,10,8,2,4,22,6,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,2.0
2023_11_14_polarisiert-bis-in-die-h-rs-le,palestinians,7,7,3,1,12,5,0,0,0,0,0,0,0,0,0,0,0.4286,0.1429,0.7143,0.5
2023_11_14_sorge-um-eu-hilfe-f-r-die-ukraine,israelis,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_11_14_sorge-um-eu-hilfe-f-r-die-ukraine,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_14_tanz-auf-der-roten-linie,israelis,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.125,0.0,0.5
2023_11_14_tanz-auf-der-roten-linie,palestinians,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2023_11_14_verzicht-aus-wut,israelis,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.25,0.0
2023_11_14_verzicht-aus-wut,palestinians,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_11_14_wenn-das-klima-kippt,general_journalists,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.5,0.0
2023_11_14_wenn-das-klima-kippt,israelis,6,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.5,0.0
2023_11_14_wenn-das-klima-kippt,palestinians,4,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0.75,0.0,0.0,4.0
2023_11_15_biden-kliniken-sch-tzen,israelis,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0
2023_11_15_biden-kliniken-sch-tzen,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,-2.0
2023_11_15_krieg-im-verborgenen,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_11_15_macron-im-selbsterzeugten-wirbelwind,general_journalists,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_15_macron-im-selbsterzeugten-wirbelwind,israelis,9,9,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.1111,0.1111,0.5
2023_11_15_macron-im-selbsterzeugten-wirbelwind,palestinians,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0
2023_11_15_was-ber-die-milit-roperation-im-al-schifa-krankenhaus-bekannt-ist,general_journalists,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.5
2023_11_15_was-ber-die-milit-roperation-im-al-schifa-krankenhaus-bekannt-ist,israelis,13,13,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0.4615,0.0,0.0769,0.0
2023_11_15_weltsicherheitsrat-fordert-in-gaza-resolution-mehrt-gige-feuerpausen,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_15_wer-von-gaza-arabern-spricht,israelis,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0.5,0.0,0.5,-1.0
2023_11_15_wer-von-gaza-arabern-spricht,palestinians,3,3,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0.3333,0.0,0.6667,-1.0
2023_11_16_berlin-kritisiert-smotrich,palestinians,2,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,1.0,0.0,1.0,1.0
2023_11_16_der-getriebene-pr-sident,general_journalists,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_16_der-getriebene-pr-sident,israelis,9,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.1111,0.5
2023_11_16_der-getriebene-pr-sident,palestinians,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0
2023_11_16_der-planet-erde-ist-gro-genug-f-r-beide-l-nder,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_16_der-planet-erde-ist-gro-genug-f-r-beide-l-nder,israelis,2,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_16_der-planet-erde-ist-gro-genug-f-r-beide-l-nder,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_die-pal-stinenser-waren-pl-tzlich-der-neue-david,israelis,13,13,8,1,2,1,0,0,1,0,0,0,0,0,0,0,0.6154,0.0769,0.0769,2.5
2023_11_16_die-pal-stinenser-waren-pl-tzlich-der-neue-david,palestinians,11,11,9,0,2,1,0,0,2,0,0,0,0,0,0,0,0.8182,0.0,0.0909,4.0
2023_11_16_die-w-rde-der-menschheit,israelis,5,5,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.6,0.0
2023_11_16_die-w-rde-der-menschheit,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2023_11_16_erdo-an-in-berlin-kann-er-vermittler-im-gaza-krieg-werden,israelis,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_erdo-an-in-berlin-kann-er-vermittler-im-gaza-krieg-werden,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_ey-almanya,general_journalists,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,0.5
2023_11_16_ey-almanya,israelis,10,10,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.4,0.0
2023_11_16_ey-almanya,palestinians,12,12,6,0,0,5,0,0,2,0,0,0,0,0,0,2,0.5,0.0,0.4167,2.0
2023_11_16_f-r-g-ndo-an-wird-s-emotional,israelis,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_11_16_fast-schon-so-was-wie-hoffnung,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_fast-schon-so-was-wie-hoffnung,israelis,2,2,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.0
2023_11_16_fast-schon-so-was-wie-hoffnung,palestinians,5,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.0
2023_11_16_ich-schreibe-f-r-meine-generation,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,-4.0
2023_11_16_im-zentrum-der-gefechte,israelis,11,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4545,0.1818,0.0,1.0
2023_11_16_im-zentrum-der-gefechte,palestinians,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,0.0,0.5
2023_11_16_israel-sieht-milit-rsystem-der-hamas-kurz-vor-zerst-rung,israelis,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5
2023_11_16_israelische-armee-dringt-in-klinik-ein,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_israelische-armee-dringt-in-klinik-ein,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_nachrichten-am-16-november-2023,israelis,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2023_11_16_nachrichten-am-16-november-2023,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_sicherheitsrat-fordert-feuerpausen-in-gaza,israelis,11,10,5,0,4,2,0,0,0,0,0,0,0,0,0,2,0.4545,0.0,0.1818,-2.0
2023_11_16_sicherheitsrat-fordert-feuerpausen-in-gaza,palestinians,8,8,3,0,2,1,0,0,0,0,0,0,0,0,0,4,0.375,0.0,0.125,-4.0
2023_11_16_sie-w-rde-in-deutschland-nie-allein-in-einen-zug-steigen,israelis,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,-2.0
2023_11_16_sie-w-rde-in-deutschland-nie-allein-in-einen-zug-steigen,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_termine,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_16_termine,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_un-sicherheitsrat-ber-gaza,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_16_vision-und-illusion,israelis,5,5,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0,0.0,1.0
2023_11_16_vision-und-illusion,palestinians,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0
2023_11_16_wer-gaza-araber-sagt,israelis,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.0,0.5,-1.0
2023_11_16_wer-gaza-araber-sagt,palestinians,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0.3333,0.0,0.6667,-1.0
2023_11_17_das-schweigen-aushalten,israelis,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,-2.0
2023_11_17_das-schweigen-aushalten,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_17_der-planet-ist-gro-genug-f-r-beide-l-nder,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_17_der-planet-ist-gro-genug-f-r-beide-l-nder,israelis,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_17_der-planet-ist-gro-genug-f-r-beide-l-nder,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_17_erdo-an-und-scholz-betonen-unterschiede-bei-nahost-frage,israelis,5,5,2,0,4,1,0,0,0,0,0,0,0,0,0,2,0.4,0.0,0.2,-2.0
2023_11_17_erdo-an-und-scholz-betonen-unterschiede-bei-nahost-frage,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2023_11_17_es-ist-nur-die-angst-vor-dem-falschen-wort,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_17_es-ist-nur-die-angst-vor-dem-falschen-wort,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2023_11_17_f-hrende-linke-solidarisieren-sich-mit-greta-thunberg,israelis,3,3,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0.6667,0.0,0.3333,1.5
2023_11_17_f-hrende-linke-solidarisieren-sich-mit-greta-thunberg,palestinians,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_17_heucheln-handeln,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_17_man-m-sste-schon-mehr-als-ein-paar-gewehre-finden,israelis,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.0,0.0,0.5
2023_11_17_man-m-sste-schon-mehr-als-ein-paar-gewehre-finden,palestinians,5,4,5,0,2,1,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.2,-2.0
2023_11_17_misstrauen-und-verunsicherung-wie-sich-m-nchner-muslime-f-hlen,general_journalists,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_17_misstrauen-und-verunsicherung-wie-sich-m-nchner-muslime-f-hlen,israelis,4,4,2,0,6,3,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.75,-2.0
2023_11_17_misstrauen-und-verunsicherung-wie-sich-m-nchner-muslime-f-hlen,palestinians,7,7,5,1,11,3,0,0,1,0,0,0,0,0,0,3,0.7143,0.1429,0.4286,-0.5
2023_11_17_nachrichten-am-17-november-2023,palestinians,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.0,2.0
2023_11_17_nehmt-der-hamas-endlich-das-geld-weg,general_journalists,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_17_nehmt-der-hamas-endlich-das-geld-weg,israelis,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_11_17_nehmt-der-hamas-endlich-das-geld-weg,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_17_netanjahu-haben-hamas-zentrale-unter-klinik-gefunden,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_17_sehr-besonderer-abend-f-r-g-ndogan,israelis,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2023_11_17_sicherheitsrat-will-feuerpausen,israelis,10,9,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.2,-2.0
2023_11_17_sicherheitsrat-will-feuerpausen,palestinians,6,6,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0.5,0.0,0.1667,-4.0
2023_11_17_vision-illusion,israelis,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0.0,0.0,1.0
2023_11_17_vision-illusion,palestinians,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0
2023_11_17_wir-sind-nicht-frei-wir-waren-es-nie,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.0,0.0,-1.0
2023_11_17_wir-sind-nicht-frei-wir-waren-es-nie,israelis,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333,0.0,0.5
2023_11_17_wir-sind-nicht-frei-wir-waren-es-nie,palestinians,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1667,0.0,0.1667,0.0
2023_11_17_zerrei-probe-wie-l-st-die-ampel-ihr-60-milliarden-problem,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_aushalten,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_18_aushalten,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2023_11_18_deutschland-brauchte-israel-f-r-die-konstruktion-einer-neuen-identit-t,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_deutschland-brauchte-israel-f-r-die-konstruktion-einer-neuen-identit-t,israelis,19,18,6,0,6,2,0,0,0,0,0,0,0,0,0,2,0.3158,0.0,0.1053,-2.0
2023_11_18_deutschland-brauchte-israel-f-r-die-konstruktion-einer-neuen-identit-t,palestinians,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,0.0,-3.0
2023_11_18_ein-bisschen-einigkeit,israelis,8,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.875,0.0,0.125,0.0
2023_11_18_ein-bisschen-einigkeit,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_18_erdo-an-in-berlin,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_es-braucht-mehr-als-einige-waffen,israelis,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.0,0.0,0.5
2023_11_18_es-braucht-mehr-als-einige-waffen,palestinians,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2023_11_18_misstrauen-und-verunsicherung,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_misstrauen-und-verunsicherung,israelis,4,4,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.75,-2.0
2023_11_18_misstrauen-und-verunsicherung,palestinians,7,7,5,0,0,3,0,0,1,0,0,0,0,0,0,3,0.7143,0.0,0.4286,-1.0
2023_11_18_nehmt-der-hamas-das-geld-weg,general_journalists,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_18_nehmt-der-hamas-das-geld-weg,israelis,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_11_18_nehmt-der-hamas-das-geld-weg,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_18_schweigen-kann-einsam-machen,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_stellen-sie-das-feuer-jetzt-ein,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_18_stellen-sie-das-feuer-jetzt-ein,israelis,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3333,0.0
2023_11_18_stellen-sie-das-feuer-jetzt-ein,palestinians,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2023_11_18_straftaten-mit-gaza-bezug,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_treibstoff-f-r-gaza,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_18_treibstoff-f-r-gaza,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2023_11_18_w-rde-ich-es-auch-so-sehen-wenn-ich-auf-der-anderen-seite-st-nde,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_w-rde-ich-es-auch-so-sehen-wenn-ich-auf-der-anderen-seite-st-nde,israelis,4,4,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.75,-2.0
2023_11_18_w-rde-ich-es-auch-so-sehen-wenn-ich-auf-der-anderen-seite-st-nde,palestinians,7,7,5,0,0,3,0,0,1,0,0,0,0,0,0,3,0.7143,0.0,0.4286,-1.0
2023_11_18_was-soll-ich-bedauern,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2023_11_18_was-soll-ich-bedauern,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_18_was-soll-ich-bedauern,palestinians,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0
2023_11_18_zwei-tanklaster-pro-tag-netanjahu-l-sst-humanit-re-hilfe-f-r-gaza-zu,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_18_zwei-tanklaster-pro-tag-netanjahu-l-sst-humanit-re-hilfe-f-r-gaza-zu,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_19_feinde-k-nnen-sich-aufraffen-um-frieden-zu-schaffen,israelis,14,13,4,2,0,0,0,0,1,0,0,0,0,0,0,2,0.2857,0.1429,0.0,1.0
2023_11_19_feinde-k-nnen-sich-aufraffen-um-frieden-zu-schaffen,palestinians,23,21,8,1,1,0,0,0,3,0,0,0,0,0,1,4,0.3478,0.0435,0.0,3.0
2023_11_19_gedenken-zum-volkstrauertag,israelis,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_19_gedenken-zum-volkstrauertag,palestinians,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,-1.0
2023_11_19_was-die-menschlichkeit-gebietet,israelis,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.1429,0.0,0.5
2023_11_19_was-die-menschlichkeit-gebietet,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_19_wie-erinnerung-die-zukunft-pr-gt,israelis,2,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.0
2023_11_19_wie-erinnerung-die-zukunft-pr-gt,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2023_11_20_eigent-mer-gesucht,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_20_eigent-mer-gesucht,israelis,8,8,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.125,0.0
2023_11_20_ein-vierteljahrhundert-historische-verantwortung,general_journalists,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
2023_11_20_ein-vierteljahrhundert-historische-verantwortung,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2023_11_20_ein-vierteljahrhundert-historische-verantwortung,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
